user_symbol,binance_symbol,is_exact_match
SOLV/TRY,SOLVTRY,False
SOLV-TRY,SOLVTRY,False
TRUMPUSDT,TRUMPBRL,False
TRUMP,TRUMPBRL,False
TRUMPUSD,TRUMPBRL,False
TRUMP/USDT,TRUMPUSDT,False
TRUMP-USDT,TRUMPUSDT,False
FORM-TRY,FORMTRY,False
BERA-BTC,BERABTC,False
BERA/USDT,BERAUSDT,False
VTHO/TRY,VTHOTRY,False
LAYER/BNB,LAYERBNB,False
LAYERUSD,LAYERTRY,False
LAYERUSDT,LAYERTRY,False
LAYER/BTC,LAYERBTC,False
BMT-USDT,BMTUSDT,False
LAYER-BTC,LAYERBTC,False
LAYER/USDT,LAYERUSDT,False
LAYER-USDT,LAYERUSDT,False
BMT/USDT,BMTUSDT,False
LAYER/USDC,LAYERUSDC,False
LAYER-USDC,LAYERUSDC,False
BMTUSD,BMTTRY,False
BMT,BMTTRY,False
LAYER-BNB,LAYERBNB,False
BERA-USDT,BERAUSDT,False
BMTUSDT,BMTTRY,False
LAYER/FDUSD,LAYERFDUSD,False
LAYER-FDUSD,LAYERFDUSD,False
RPL-USDC,RPLUSDC,False
LAYER/TRY,LAYERTRY,False
LAYER-TRY,LAYERTRY,False
RPL/USDC,RPLUSDC,False
QTUM/TRY,QTUMTRY,False
QTUM-TRY,QTUMTRY,False
TRUMP/EUR,TRUMPEUR,False
TRUMP-EUR,TRUMPEUR,False
MKR-USDC,MKRUSDC,False
LAYER,LAYERTRY,False
TST-USDC,TSTUSDC,False
BMT/USDC,BMTUSDC,False
TST/USDC,TSTUSDC,False
BERA/USDC,BERAUSDC,False
BERA-USDC,BERAUSDC,False
BMT-FDUSD,BMTFDUSD,False
BERA/FDUSD,BERAFDUSD,False
BERA-FDUSD,BERAFDUSD,False
BMT/FDUSD,BMTFDUSD,False
BERA/BNB,BERABNB,False
BERA-BNB,BERABNB,False
BERA/TRY,BERATRY,False
BERA-TRY,BERATRY,False
1000CHEEMSUSDT,1000CHEEMSUSDC,False
1000CHEEMS,1000CHEEMSUSDC,False
BMT-BNB,BMTBNB,False
1000CHEEMSUSD,1000CHEEMSUSDC,False
1000CHEEMS/USDT,1000CHEEMSUSDT,False
BMT/BNB,BMTBNB,False
1000CHEEMS-USDT,1000CHEEMSUSDT,False
1000CHEEMS/USDC,1000CHEEMSUSDC,False
1000CHEEMS-USDC,1000CHEEMSUSDC,False
TSTUSDT,TSTTRY,False
TST,TSTTRY,False
TSTUSD,TSTTRY,False
TST/USDT,TSTUSDT,False
TST-USDT,TSTUSDT,False
BMT-USDC,BMTUSDC,False
MOVE/BTC,MOVEBTC,False
GUN/USDT,GUNUSDT,False
MOVEUSDT,MOVEUSDC,False
WCT-USDC,WCTUSDC,False
SUN/TRY,SUNTRY,False
SUN-TRY,SUNTRY,False
PAXG-USDC,PAXGUSDC,False
POL,POLUSDT,False
POLUSD,POLUSDT,False
PAXG/USDC,PAXGUSDC,False
POL/BNB,POLBNB,False
POL-BNB,POLBNB,False
WCT-USDT,WCTUSDT,False
POL/BRL,POLBRL,False
WCT/USDT,WCTUSDT,False
POL-BRL,POLBRL,False
WCT/USDC,WCTUSDC,False
AAVE/USDC,AAVEUSDC,False
POL/BTC,POLBTC,False
POL-BTC,POLBTC,False
POL/ETH,POLETH,False
POL-ETH,POLETH,False
POL/EUR,POLEUR,False
WCT-BNB,WCTBNB,False
POL-EUR,POLEUR,False
WCT/BNB,WCTBNB,False
POL/FDUSD,POLFDUSD,False
POL-FDUSD,POLFDUSD,False
POL/JPY,POLJPY,False
POL-JPY,POLJPY,False
AAVE-USDC,AAVEUSDC,False
ONDO/TRY,ONDOTRY,False
EIGENUSD,EIGENUSDC,False
ACH-USDC,ACHUSDC,False
EURIUSDT,EURIUSDC,False
EURI,EURIUSDC,False
EURIUSD,EURIUSDC,False
EURI/USDT,EURIUSDT,False
EURI-USDT,EURIUSDT,False
HYPERUSDT,HYPERTRY,False
DOGS/USDC,DOGSUSDC,False
GMT-USDC,GMTUSDC,False
DOGS-USDC,DOGSUSDC,False
GMT/USDC,GMTUSDC,False
RARE/USDC,RAREUSDC,False
RARE-USDC,RAREUSDC,False
SLF,SLFUSDT,False
SLF-USDT,SLFUSDT,False
ACH/USDC,ACHUSDC,False
SLFUSD,SLFUSDT,False
SLF/BTC,SLFBTC,False
SLF-BTC,SLFBTC,False
BABY-EUR,BABYEUR,False
BABY/EUR,BABYEUR,False
SLF/TRY,SLFTRY,False
SLF-TRY,SLFTRY,False
ONDO-TRY,ONDOTRY,False
SLF/USDC,SLFUSDC,False
SLF-USDC,SLFUSDC,False
SLF/USDT,SLFUSDT,False
WCT-FDUSD,WCTFDUSD,False
POL/TRY,POLTRY,False
WCT/FDUSD,WCTFDUSD,False
NEIRO-TRY,NEIROTRY,False
1MBABYDOGE/FDUSD,1MBABYDOGEFDUSD,False
1MBABYDOGE-FDUSD,1MBABYDOGEFDUSD,False
WCT,WCTUSDT,False
1MBABYDOGE/TRY,1MBABYDOGETRY,False
1MBABYDOGE-TRY,1MBABYDOGETRY,False
BTC/EURI,BTCEURI,False
BTC-EURI,BTCEURI,False
KERNEL-USDT,KERNELUSDT,False
NEIRO/FDUSD,NEIROFDUSD,False
NEIRO-FDUSD,NEIROFDUSD,False
KERNEL/USDT,KERNELUSDT,False
NEIRO/TRY,NEIROTRY,False
HMSTRUSDT,HMSTRUSDC,False
POL-TRY,POLTRY,False
HMSTR,HMSTRUSDC,False
KERNEL-USDC,KERNELUSDC,False
HMSTRUSD,HMSTRUSDC,False
HMSTR/USDT,HMSTRUSDT,False
HMSTR-USDT,HMSTRUSDT,False
KERNEL/USDC,KERNELUSDC,False
HMSTR/FDUSD,HMSTRFDUSD,False
HMSTR-FDUSD,HMSTRFDUSD,False
HMSTR/TRY,HMSTRTRY,False
HMSTR-TRY,HMSTRTRY,False
KERNEL-TRY,KERNELTRY,False
EIGEN,EIGENUSDC,False
WCTUSD,WCTUSDT,False
CATI-TRY,CATITRY,False
CATI/TRY,CATITRY,False
CATI-USDT,CATIUSDT,False
POL/USDC,POLUSDC,False
POL-USDC,POLUSDC,False
POL/USDT,POLUSDT,False
POL-USDT,POLUSDT,False
NEIROUSDT,NEIROJPY,False
NEIRO,NEIROJPY,False
NEIROUSD,NEIROJPY,False
NEIRO/USDT,NEIROUSDT,False
NEIRO-USDT,NEIROUSDT,False
TURBOUSDT,TURBOUSDC,False
TURBO,TURBOUSDC,False
TURBOUSD,TURBOUSDC,False
WCT-TRY,WCTTRY,False
TURBO/USDT,TURBOUSDT,False
TURBO-USDT,TURBOUSDT,False
1MBABYDOGEUSDT,1MBABYDOGEUSDC,False
1MBABYDOGE,1MBABYDOGEUSDC,False
1MBABYDOGEUSD,1MBABYDOGEUSDC,False
1MBABYDOGE/USDT,1MBABYDOGEUSDT,False
1MBABYDOGE-USDT,1MBABYDOGEUSDT,False
CATIUSDT,CATIUSDC,False
CATI,CATIUSDC,False
WCT/TRY,WCTTRY,False
CATIUSD,CATIUSDC,False
CATI/USDT,CATIUSDT,False
EUR-EURI,EUREURI,False
EUR/EURI,EUREURI,False
HYPER,HYPERTRY,False
BANANA/BNB,BANANABNB,False
G/TRY,GTRY,False
G-TRY,GTRY,False
INIT/TRY,INITTRY,False
BANANA,BANANAUSDC,False
INIT-FDUSD,INITFDUSD,False
BANANAUSD,BANANAUSDC,False
BANANAUSDT,BANANAUSDC,False
BANANA/BTC,BANANABTC,False
BANANA-BTC,BANANABTC,False
BANANA/USDT,BANANAUSDT,False
BANANA-USDT,BANANAUSDT,False
INIT/FDUSD,INITFDUSD,False
BANANA-BNB,BANANABNB,False
INIT-USDC,INITUSDC,False
BANANA/FDUSD,BANANAFDUSD,False
BANANA-FDUSD,BANANAFDUSD,False
INIT-BNB,INITBNB,False
BANANA/TRY,BANANATRY,False
BANANA-TRY,BANANATRY,False
INIT/BNB,INITBNB,False
RENDER,RENDERBRL,False
RENDERUSD,RENDERBRL,False
RENDERUSDT,RENDERBRL,False
RENDER/BTC,RENDERBTC,False
RENDER-BTC,RENDERBTC,False
RENDER/USDT,RENDERUSDT,False
INIT-TRY,INITTRY,False
G-USDT,GUSDT,False
SIGNUSDT,SIGNTRY,False
G/USDT,GUSDT,False
BAKE/TRY,BAKETRY,False
BAKE-TRY,BAKETRY,False
SIGN-BNB,SIGNBNB,False
SIGN/BNB,SIGNBNB,False
WIF/BRL,WIFBRL,False
WIF-BRL,WIFBRL,False
ZK/USDC,ZKUSDC,False
ZK-USDC,ZKUSDC,False
SIGN-USDC,SIGNUSDC,False
ZRO/USDC,ZROUSDC,False
ZRO-USDC,ZROUSDC,False
SIGN/USDC,SIGNUSDC,False
IO/USDC,IOUSDC,False
IO-USDC,IOUSDC,False
1000SATS/USDC,1000SATSUSDC,False
SIGN-USDT,SIGNUSDT,False
1000SATS-USDC,1000SATSUSDC,False
SIGN/USDT,SIGNUSDT,False
ETH/ARS,ETHARS,False
ETH-ARS,ETHARS,False
SIGNUSD,SIGNTRY,False
GUSDT,GTRY,False
G,GTRY,False
SIGN,SIGNTRY,False
GUSD,GTRY,False
RENDER-USDT,RENDERUSDT,False
RENDER/FDUSD,RENDERFDUSD,False
DOGS-TRY,DOGSTRY,False
AAVE/FDUSD,AAVEFDUSD,False
TON-TRY,TONTRY,False
BONK/BRL,BONKBRL,False
BONK-BRL,BONKBRL,False
HYPER-BNB,HYPERBNB,False
DOGE/JPY,DOGEJPY,False
DOGE-JPY,DOGEJPY,False
HYPER/BNB,HYPERBNB,False
NEAR/JPY,NEARJPY,False
NEAR-JPY,NEARJPY,False
HYPER-USDC,HYPERUSDC,False
TON/USDC,TONUSDC,False
TON-USDC,TONUSDC,False
AAVE-FDUSD,AAVEFDUSD,False
RENDER-FDUSD,RENDERFDUSD,False
DOGSUSDT,DOGSUSDC,False
DOGS,DOGSUSDC,False
DOGSUSD,DOGSUSDC,False
DOGS/USDT,DOGSUSDT,False
HYPER/USDC,HYPERUSDC,False
DOGS-USDT,DOGSUSDT,False
HYPER-USDT,HYPERUSDT,False
DOGS/FDUSD,DOGSFDUSD,False
DOGS-FDUSD,DOGSFDUSD,False
HYPER/USDT,HYPERUSDT,False
HYPERUSD,HYPERTRY,False
DOGS/TRY,DOGSTRY,False
TON/TRY,TONTRY,False
HYPER/FDUSD,HYPERFDUSD,False
HYPER-FDUSD,HYPERFDUSD,False
TON-FDUSD,TONFDUSD,False
RENDER/USDC,RENDERUSDC,False
RENDER-USDC,RENDERUSDC,False
INIT/USDC,INITUSDC,False
RENDER/TRY,RENDERTRY,False
RED-FDUSD,REDFDUSD,False
RENDER-TRY,RENDERTRY,False
INIT-USDT,INITUSDT,False
INIT/USDT,INITUSDT,False
RENDER/EUR,RENDEREUR,False
RENDER-EUR,RENDEREUR,False
INITUSD,INITTRY,False
INIT,INITTRY,False
RENDER/BRL,RENDERBRL,False
RENDER-BRL,RENDERBRL,False
INITUSDT,INITTRY,False
HYPER-TRY,HYPERTRY,False
TON,TONUSDC,False
TONUSD,TONUSDC,False
TONUSDT,TONUSDC,False
TON/BTC,TONBTC,False
TON-BTC,TONBTC,False
TON/USDT,TONUSDT,False
TON-USDT,TONUSDT,False
HYPER/TRY,HYPERTRY,False
TON/FDUSD,TONFDUSD,False
KERNEL/TRY,KERNELTRY,False
EIGENUSDT,EIGENUSDC,False
MOVEUSD,MOVEUSDC,False
QNT-USDC,QNTUSDC,False
THEUSD,THEUSDC,False
THEUSDT,THEUSDC,False
THE/FDUSD,THEFDUSD,False
THE-FDUSD,THEFDUSD,False
VET-USDC,VETUSDC,False
THE/TRY,THETRY,False
THE-TRY,THETRY,False
THE/USDT,THEUSDT,False
THE-USDT,THEUSDT,False
VET/USDC,VETUSDC,False
APE/USDC,APEUSDC,False
APE-USDC,APEUSDC,False
BOME/EUR,BOMEEUR,False
ZEN/USDC,ZENUSDC,False
BOME-EUR,BOMEEUR,False
QNT/USDC,QNTUSDC,False
EIGEN/USDC,EIGENUSDC,False
EIGEN-USDC,EIGENUSDC,False
HBAR/FDUSD,HBARFDUSD,False
HBAR-FDUSD,HBARFDUSD,False
GUN-USDC,GUNUSDC,False
GUN/USDC,GUNUSDC,False
MEME/USDC,MEMEUSDC,False
MEME-USDC,MEMEUSDC,False
WLD/EUR,WLDEUR,False
WLD-EUR,WLDEUR,False
THE,THEUSDC,False
TAO-USDC,TAOUSDC,False
EIGEN/BTC,EIGENBTC,False
FDUSD/USDC,FDUSDUSDC,False
LUMIA/TRY,LUMIATRY,False
LUMIA-TRY,LUMIATRY,False
BABY-BNB,BABYBNB,False
PNUT/BRL,PNUTBRL,False
PNUT-BRL,PNUTBRL,False
BABY/BNB,BABYBNB,False
PNUT/EUR,PNUTEUR,False
PNUT-EUR,PNUTEUR,False
BABY-USDC,BABYUSDC,False
APE/FDUSD,APEFDUSD,False
APE-FDUSD,APEFDUSD,False
BABY/USDC,BABYUSDC,False
FDUSD-USDC,FDUSDUSDC,False
TAO/USDC,TAOUSDC,False
BABY-USDT,BABYUSDT,False
HBAR/USDC,HBARUSDC,False
HBAR-USDC,HBARUSDC,False
BABY/USDT,BABYUSDT,False
OM/USDC,OMUSDC,False
OM-USDC,OMUSDC,False
BABYUSD,BABYEUR,False
RAY/USDC,RAYUSDC,False
BABY,BABYEUR,False
RAY-USDC,RAYUSDC,False
BABYUSDT,BABYEUR,False
ZEN-USDC,ZENUSDC,False
BANANA-USDC,BANANAUSDC,False
1MBABYDOGE/USDC,1MBABYDOGEUSDC,False
1MBABYDOGE-USDC,1MBABYDOGEUSDC,False
ACXUSDT,ACXTRY,False
PYTH/USDC,PYTHUSDC,False
PYTH-USDC,PYTHUSDC,False
RSR/USDC,RSRUSDC,False
GUN-TRY,GUNTRY,False
RSR-USDC,RSRUSDC,False
GUN/TRY,GUNTRY,False
W/USDC,WUSDC,False
W-USDC,WUSDC,False
GUN-FDUSD,GUNFDUSD,False
XTZ/USDC,XTZUSDC,False
GUN/FDUSD,GUNFDUSD,False
XTZ-USDC,XTZUSDC,False
ACX,ACXTRY,False
BANANA/USDC,BANANAUSDC,False
ACXUSD,ACXTRY,False
ACX/USDT,ACXUSDT,False
ACX-USDT,ACXUSDT,False
GUN-BNB,GUNBNB,False
ORCAUSDT,ORCATRY,False
ORCA,ORCATRY,False
GUN/BNB,GUNBNB,False
ORCAUSD,ORCATRY,False
ORCA/USDT,ORCAUSDT,False
ORCA-USDT,ORCAUSDT,False
GUN-USDT,GUNUSDT,False
MOVE,MOVEUSDC,False
THETA/USDC,THETAUSDC,False
CHZ-USDC,CHZUSDC,False
CHZ/USDC,CHZUSDC,False
THETA-USDC,THETAUSDC,False
CETUS/USDC,CETUSUSDC,False
CETUS-USDC,CETUSUSDC,False
COW/USDC,COWUSDC,False
COW-USDC,COWUSDC,False
AUCTION-USDC,AUCTIONUSDC,False
AUCTION/USDC,AUCTIONUSDC,False
DYDX/USDC,DYDXUSDC,False
DYDX-USDC,DYDXUSDC,False
HMSTR/USDC,HMSTRUSDC,False
AUCTION-TRY,AUCTIONTRY,False
HMSTR-USDC,HMSTRUSDC,False
ACE/USDT,ACEUSDT,False
TURBO/USDC,TURBOUSDC,False
TURBO-USDC,TURBOUSDC,False
AUCTION/TRY,AUCTIONTRY,False
ENA/BRL,ENABRL,False
ENA-BRL,ENABRL,False
KAIA/USDC,KAIAUSDC,False
API3-USDC,API3USDC,False
KAIA-USDC,KAIAUSDC,False
API3/USDC,API3USDC,False
SAND/USDC,SANDUSDC,False
SAND-USDC,SANDUSDC,False
XLM/FDUSD,XLMFDUSD,False
XLM-FDUSD,XLMFDUSD,False
BABY/FDUSD,BABYFDUSD,False
ETH-EURI,ETHEURI,False
ETH/EURI,ETHEURI,False
SCR-TRY,SCRTRY,False
LUMIA,LUMIATRY,False
LUMIAUSD,LUMIATRY,False
LUMIA/USDT,LUMIAUSDT,False
VIRTUAL-USDC,VIRTUALUSDC,False
LUMIA-USDT,LUMIAUSDT,False
VIRTUAL/USDC,VIRTUALUSDC,False
SCR/BTC,SCRBTC,False
SCR-BTC,SCRBTC,False
SCR/FDUSD,SCRFDUSD,False
SCR-FDUSD,SCRFDUSD,False
VIRTUAL-USDT,VIRTUALUSDT,False
SCR/TRY,SCRTRY,False
KAIAUSDT,KAIAUSDC,False
CETUS,CETUSUSDC,False
KAIA,KAIAUSDC,False
KAIAUSD,KAIAUSDC,False
KAIA/USDT,KAIAUSDT,False
KAIA-USDT,KAIAUSDT,False
VIRTUAL/USDT,VIRTUALUSDT,False
COWUSDT,COWUSDC,False
COW,COWUSDC,False
VIRTUALUSD,VIRTUALTRY,False
COWUSD,COWUSDC,False
COW/USDT,COWUSDT,False
COW-USDT,COWUSDT,False
CETUSUSDT,CETUSUSDC,False
LUMIAUSDT,LUMIATRY,False
BNSOL-USDT,BNSOLUSDT,False
BNSOL/USDT,BNSOLUSDT,False
KERNEL,KERNELUSDT,False
EIGEN-BTC,EIGENBTC,False
EIGEN/USDT,EIGENUSDT,False
EIGEN-USDT,EIGENUSDT,False
EIGEN/FDUSD,EIGENFDUSD,False
EIGEN-FDUSD,EIGENFDUSD,False
KERNEL-FDUSD,KERNELFDUSD,False
EIGEN/TRY,EIGENTRY,False
KERNEL/FDUSD,KERNELFDUSD,False
EIGEN-TRY,EIGENTRY,False
KERNEL-BNB,KERNELBNB,False
BNSOL,BNSOLUSDT,False
BNSOLUSD,BNSOLUSDT,False
BNSOL/SOL,BNSOLSOL,False
KERNEL/BNB,KERNELBNB,False
BNSOL-SOL,BNSOLSOL,False
SCRUSDT,SCRTRY,False
SCR,SCRTRY,False
SCRUSD,SCRTRY,False
SCR/USDT,SCRUSDT,False
SCR-USDT,SCRUSDT,False
SUI/BRL,SUIBRL,False
SUI-BRL,SUIBRL,False
KERNELUSD,KERNELUSDT,False
TURBO/TRY,TURBOTRY,False
TURBO-TRY,TURBOTRY,False
VIRTUAL,VIRTUALTRY,False
CETUSUSD,CETUSUSDC,False
BABY-FDUSD,BABYFDUSD,False
ONDOUSDT,ONDOTRY,False
ACT/FDUSD,ACTFDUSD,False
ACT-FDUSD,ACTFDUSD,False
ACT/USDC,ACTUSDC,False
ACT-USDC,ACTUSDC,False
ONDO-USDT,ONDOUSDT,False
ONDO/USDT,ONDOUSDT,False
NEIRO/USDC,NEIROUSDC,False
NEIRO-USDC,NEIROUSDC,False
ONDOUSD,ONDOTRY,False
PNUT/BTC,PNUTBTC,False
ONDO,ONDOTRY,False
PNUT-BTC,PNUTBTC,False
PNUT/FDUSD,PNUTFDUSD,False
CETUS/USDT,CETUSUSDT,False
PNUT-FDUSD,PNUTFDUSD,False
BABY-TRY,BABYTRY,False
PNUT/USDC,PNUTUSDC,False
PNUT-USDC,PNUTUSDC,False
USUALUSDT,USUALUSDC,False
USUAL,USUALUSDC,False
USUALUSD,USUALUSDC,False
USUAL/USDT,USUALUSDT,False
USUAL-USDT,USUALUSDT,False
BABY/TRY,BABYTRY,False
CATI/USDC,CATIUSDC,False
CATI-USDC,CATIUSDC,False
ONDO/USDC,ONDOUSDC,False
ONDO-USDC,ONDOUSDC,False
PNUT-TRY,PNUTTRY,False
PNUT/TRY,PNUTTRY,False
CETUS-USDT,CETUSUSDT,False
VIRTUALUSDT,VIRTUALTRY,False
PNUTUSDT,PNUTEUR,False
PNUT,PNUTEUR,False
BIGTIME-USDC,BIGTIMEUSDC,False
PNUTUSD,PNUTEUR,False
PNUT/USDT,PNUTUSDT,False
BIGTIME/USDC,BIGTIMEUSDC,False
PNUT-USDT,PNUTUSDT,False
ACTUSDT,ACTUSDC,False
ACT,ACTUSDC,False
ACTUSD,ACTUSDC,False
ACT/USDT,ACTUSDT,False
ACT-USDT,ACTUSDT,False
ACT/TRY,ACTTRY,False
BIGTIME-USDT,BIGTIMEUSDT,False
ACT-TRY,ACTTRY,False
BIGTIME/USDT,BIGTIMEUSDT,False
COW/TRY,COWTRY,False
COW-TRY,COWTRY,False
BIGTIMEUSD,BIGTIMEUSDC,False
CETUS/TRY,CETUSTRY,False
BIGTIME,BIGTIMEUSDC,False
CETUS-TRY,CETUSTRY,False
BIGTIMEUSDT,BIGTIMEUSDC,False
ACE-USDT,ACEUSDT,False
ATM-TRY,ATMTRY,False
ACEUSD,ACETRY,False
TRB,TRBUSDC,False
TRB-USDT,TRBUSDT,False
TRB/USDT,TRBUSDT,False
TRB-BTC,TRBBTC,False
TRB/BTC,TRBBTC,False
TRBUSDT,TRBUSDC,False
TRBUSD,TRBUSDC,False
PAXG-USDT,PAXGUSDT,False
WBTC/BTC,WBTCBTC,False
PAXG/USDT,PAXGUSDT,False
PAXG-BTC,PAXGBTC,False
PAXG/BTC,PAXGBTC,False
PAXGUSDT,PAXGUSDC,False
PAXGUSD,PAXGUSDC,False
PAXG,PAXGUSDC,False
WBTCUSD,WBTCUSDT,False
WBTC-BTC,WBTCBTC,False
RSR/USDT,RSRUSDT,False
SUSHI-USDT,SUSHIUSDT,False
KSM/USDT,KSMUSDT,False
KSM-BTC,KSMBTC,False
KSM/BTC,KSMBTC,False
KSMUSDT,KSMTRY,False
KSMUSD,KSMTRY,False
KSM,KSMTRY,False
SUSHI/USDT,SUSHIUSDT,False
WBTC/ETH,WBTCETH,False
SUSHI-BTC,SUSHIBTC,False
SUSHI/BTC,SUSHIBTC,False
SUSHIUSDT,SUSHIUSDC,False
SUSHIUSD,SUSHIUSDC,False
SUSHI,SUSHIUSDC,False
WBTC-ETH,WBTCETH,False
RSR-USDT,RSRUSDT,False
RSRUSD,RSRUSDC,False
EGLD,EGLDUSDC,False
SAND/BTC,SANDBTC,False
NMR/BTC,NMRBTC,False
NMRUSD,NMRUSDT,False
NMR,NMRUSDT,False
SAND-USDT,SANDUSDT,False
SAND/USDT,SANDUSDT,False
SAND-BTC,SANDBTC,False
SANDUSDT,SANDUSDC,False
NMR/USDT,NMRUSDT,False
SANDUSD,SANDUSDC,False
SAND,SANDUSDC,False
CRV-USDT,CRVUSDT,False
CRV/USDT,CRVUSDT,False
CRV-BTC,CRVBTC,False
CRV/BTC,CRVBTC,False
NMR-BTC,NMRBTC,False
NMR-USDT,NMRUSDT,False
RSR,RSRUSDC,False
DOT-USDT,DOTUSDT,False
RSRUSDT,RSRUSDC,False
LUNA-USDT,LUNAUSDT,False
LUNA/USDT,LUNAUSDT,False
LUNAUSD,LUNATRY,False
LUNA,LUNATRY,False
LUNAUSDT,LUNATRY,False
DOT/USDT,DOTUSDT,False
DOT,DOTUSDC,False
DOT-BTC,DOTBTC,False
DOT/BTC,DOTBTC,False
DOT-BNB,DOTBNB,False
DOT/BNB,DOTBNB,False
DOTUSDT,DOTUSDC,False
DOTUSD,DOTUSDC,False
KSM-USDT,KSMUSDT,False
EGLDUSD,EGLDUSDC,False
CRVUSD,CRVUSDC,False
OXT/BTC,OXTBTC,False
SUNUSD,SUNTRY,False
SUN,SUNTRY,False
SUNUSDT,SUNTRY,False
OXT-USDT,OXTUSDT,False
OXT/USDT,OXTUSDT,False
OXT-BTC,OXTBTC,False
OXTUSD,OXTUSDT,False
SUN-USDT,SUNUSDT,False
OXT,OXTUSDT,False
UNI-USDT,UNIUSDT,False
UNI/USDT,UNIUSDT,False
UNI-BTC,UNIBTC,False
UNI/BTC,UNIBTC,False
UNIUSDT,UNIFDUSD,False
SUN/USDT,SUNUSDT,False
AVAX,AVAXUSDC,False
UNI,UNIFDUSD,False
FLM,FLMUSDT,False
SCRT,SCRTUSDT,False
FLM-USDT,FLMUSDT,False
FLM/USDT,FLMUSDT,False
FLM-BTC,FLMBTC,False
FLM/BTC,FLMBTC,False
FLMUSD,FLMUSDT,False
AVAX-USDT,AVAXUSDT,False
AVAXUSD,AVAXUSDC,False
AVAX/USDT,AVAXUSDT,False
AVAX-BTC,AVAXBTC,False
AVAX/BTC,AVAXBTC,False
AVAX-BNB,AVAXBNB,False
AVAX/BNB,AVAXBNB,False
AVAXUSDT,AVAXUSDC,False
UNIUSD,UNIFDUSD,False
BEL-USDT,BELUSDT,False
EGLDUSDT,EGLDUSDC,False
DIAUSD,DIAUSDT,False
RUNE-USDT,RUNEUSDT,False
RUNE/USDT,RUNEUSDT,False
DIA-USDT,DIAUSDT,False
DIA/USDT,DIAUSDT,False
DIA-BTC,DIABTC,False
DIA/BTC,DIABTC,False
DIA,DIAUSDT,False
FIOUSD,FIOUSDT,False
EGLD-USDT,EGLDUSDT,False
EGLD/USDT,EGLDUSDT,False
EGLD-BTC,EGLDBTC,False
EGLD/BTC,EGLDBTC,False
EGLD-BNB,EGLDBNB,False
EGLD/BNB,EGLDBNB,False
FIO,FIOUSDT,False
FIO/USDT,FIOUSDT,False
BEL/USDT,BELUSDT,False
LINK/TRY,LINKTRY,False
BEL-BTC,BELBTC,False
BEL/BTC,BELBTC,False
BELUSDT,BELTRY,False
BELUSD,BELTRY,False
BEL,BELTRY,False
LINK-TRY,LINKTRY,False
UMA-USDT,UMAUSDT,False
FIO-USDT,FIOUSDT,False
UMA/USDT,UMAUSDT,False
UMA-BTC,UMABTC,False
UMA/BTC,UMABTC,False
UMAUSDT,UMATRY,False
UMAUSD,UMATRY,False
UMA,UMATRY,False
CRVUSDT,CRVUSDC,False
CRV,CRVUSDC,False
SCRT/BTC,SCRTBTC,False
HIVE/USDT,HIVEUSDT,False
CHR/USDT,CHRUSDT,False
CHR-BTC,CHRBTC,False
CHR/BTC,CHRBTC,False
CHRUSD,CHRUSDT,False
CHR,CHRUSDT,False
HIVE-USDT,HIVEUSDT,False
HIVE-BTC,HIVEBTC,False
ARDR/USDT,ARDRUSDT,False
HIVE/BTC,HIVEBTC,False
HIVEUSDT,HIVETRY,False
HIVEUSD,HIVETRY,False
HIVE,HIVETRY,False
CTSI-USDT,CTSIUSDT,False
CTSI/USDT,CTSIUSDT,False
CHR-USDT,CHRUSDT,False
ARDR-USDT,ARDRUSDT,False
CTSI/BTC,CTSIBTC,False
BTC/UAH,BTCUAH,False
COMPUSDT,COMPUSDC,False
COMPUSD,COMPUSDC,False
COMP,COMPUSDC,False
USDT-UAH,USDTUAH,False
USDT/UAH,USDTUAH,False
BTC-UAH,BTCUAH,False
LRC-USDT,LRCUSDT,False
MDT,MDTUSDT,False
LRC/USDT,LRCUSDT,False
KNC-USDT,KNCUSDT,False
KNC/USDT,KNCUSDT,False
MDT-USDT,MDTUSDT,False
MDT/USDT,MDTUSDT,False
MDTUSD,MDTUSDT,False
CTSI-BTC,CTSIBTC,False
CTSIUSD,CTSIUSDT,False
COMP-BTC,COMPBTC,False
MBL-USDT,MBLUSDT,False
COTI/USDT,COTIUSDT,False
COTI-BTC,COTIBTC,False
COTI/BTC,COTIBTC,False
COTIUSDT,COTITRY,False
COTIUSD,COTITRY,False
COTI,COTITRY,False
MBL/USDT,MBLUSDT,False
BTC/ZAR,BTCZAR,False
MBLUSD,MBLUSDT,False
MBL,MBLUSDT,False
BNT-USDT,BNTUSDT,False
BNT/USDT,BNTUSDT,False
BNTUSD,BNTUSDT,False
BNT,BNTUSDT,False
COTI-USDT,COTIUSDT,False
BTC-ZAR,BTCZAR,False
CTSI,CTSIUSDT,False
SOLUSDT,SOLARS,False
SOL-USDT,SOLUSDT,False
SOL/USDT,SOLUSDT,False
SOL-BTC,SOLBTC,False
SOL/BTC,SOLBTC,False
SOL-BNB,SOLBNB,False
SOL/BNB,SOLBNB,False
SOLUSD,SOLARS,False
ETH/ZAR,ETHZAR,False
SOL,SOLARS,False
DATA-USDT,DATAUSDT,False
DATA/USDT,DATAUSDT,False
USDT-ZAR,USDTZAR,False
USDT/ZAR,USDTZAR,False
ETH-ZAR,ETHZAR,False
COMP/BTC,COMPBTC,False
COMP/USDT,COMPUSDT,False
JST-USDT,JSTUSDT,False
